M	0.427800653	0.457558336	0.407090042	0.277775419	0.237863487	0.145113797	0.077296157	0.165159046	0.192738922	0.147641112	0.095804475	0.182382984	0.080525845	0.062437789	0.078729986	0.052700754	0.02780303	0.143796174	0.094529183	0.071824659	0.447002779	0.582622601	0.430717765	0.297154121	0.309912171	0.124001902	0.116533546	0.342783505	0.272619752	0.193362193
M	0.416441857	0.276631721	0.413309377	0.270643176	0.420854119	0.3368505	0.233223993	0.32833002	0.36038441	0.228727885	0.14160351	0.137699264	0.132262168	0.088819954	0.137947445	0.288085439	0.070479798	0.242849024	0.171638431	0.109993523	0.495831679	0.406716418	0.505252656	0.34304546	0.451891963	0.517711092	0.316693291	0.621993127	0.438990735	0.32638069
M	0.57688485	0.510314508	0.612328104	0.415835279	0.424504198	0.69449727	0.483833177	0.555666004	0.656700481	0.590564448	0.304674185	0.708815141	0.48593507	0.208728341	0.048475371	0.606227656	0.224494949	0.774767948	0.520037148	0.411188118	0.517268757	0.47761194	0.594459769	0.353209314	0.214818728	0.352194119	0.290654952	0.607216495	0.317563572	0.309982946
M	0.419754839	0.481569158	0.414000415	0.271364891	0.261589001	0.247898902	0.23284911	0.266600398	0.363053924	0.072030329	0.104434855	0.158283402	0.101116713	0.054842045	0.273855254	0.217862829	0.127550505	0.377344194	0.308549558	0.070439219	0.35371179	0.41684435	0.361464875	0.212917334	0.276893614	0.160190548	0.185463259	0.384536082	0.245219791	0.051357733
M	0.319418808	0.436252959	0.344205653	0.184589259	0.615525003	0.643886878	0.498594189	0.398856859	0.481580352	0.565711879	0.035101715	0.178403237	0.061442774	0.021270016	0.160315464	0.42890618	0.138914141	0.308391741	0.165025046	0.24677106	0.28185788	0.532782516	0.34268443	0.157847727	0.620286601	0.723006471	0.554552716	0.758762887	0.40035482	0.577594123
M	0.357754745	0.602975989	0.365835119	0.218764594	0.625258547	0.429789583	0.384020619	0.366003976	0.606513615	0.438289806	0.092359575	0.148334033	0.099985864	0.047053025	0.132372438	0.301529125	0.119722222	0.2064785	0.150391175	0.155782306	0.378324732	0.66924307	0.432478432	0.233460638	0.638116622	0.611626937	0.561182109	0.588316151	0.522964715	0.518562246
M	0.364380709	0.352384173	0.352083477	0.229675228	0.439956199	0.161401141	0.173266167	0.26138171	0.223705286	0.195029486	0.129600754	0.19410113	0.114875371	0.071888982	0.136145766	0.070357797	0.050454545	0.210077666	0.087493668	0.038678013	0.442238984	0.502665245	0.42837021	0.293458174	0.4967972	0.155048462	0.232747604	0.552920962	0.288586635	0.177882723
M	0.433006768	0.370984106	0.444406053	0.278199958	0.662976031	0.560763143	0.403467666	0.510934394	0.532301121	0.49705139	0.164593683	0.157177917	0.145926589	0.088858609	0.180609851	0.170922582	0.080505051	0.245690472	0.126751843	0.109924251	0.517268757	0.518656716	0.507013322	0.347973389	0.711417817	0.384210884	0.382108626	0.712371134	0.422038242	0.388036206
M	0.607174973	0.420696652	0.595743211	0.473997028	0.435576104	0.255567143	0.346532334	0.472067594	0.221569674	0.084035383	0.233129057	0.14479648	0.240682279	0.201383856	0.162525071	0.12525911	0.085631313	0.288122751	0.079895312	0.035630046	0.769749901	0.502665245	0.800457773	0.681532586	0.528495014	0.279137682	0.429073482	0.820618557	0.237137788	0.138462548
B	0.310426428	0.157253974	0.301775966	0.179494799	0.4292493	0.189896325	0.156138707	0.237624254	0.383342232	0.162173547	0.05606121	0.094297906	0.061301418	0.029677519	0.229425162	0.092738907	0.060277778	0.249100208	0.167698542	0.046124752	0.285033744	0.192963753	0.28927754	0.162005667	0.480948293	0.145540453	0.190894569	0.442611684	0.27833629	0.115112161
B	0.288655403	0.202908353	0.289129984	0.159838675	0.547390193	0.330102448	0.107029053	0.154572565	0.427122264	0.382266217	0.02534721	0.085255035	0.029496301	0.012495289	0.081041575	0.125634632	0.042878788	0.122939951	0.12520403	0.050454251	0.260817785	0.225746269	0.26809085	0.137150425	0.396420788	0.242852015	0.150958466	0.250274914	0.319140548	0.175718221
B	0.119409343	0.092323301	0.114366664	0.055359796	0.485338849	0.139684682	0.069259606	0.103180915	0.345969034	0.402064027	0.058744606	0.135908377	0.054280733	0.014486031	0.26831424	0.090635984	0.050126263	0.269179769	0.174311927	0.069261595	0.091306074	0.097014925	0.086390046	0.039947025	0.404345242	0.08490264	0.070822684	0.213986254	0.174452986	0.148825922
M	0.395617398	0.153872168	0.405707968	0.238123541	0.544956807	0.595423594	0.486644799	0.484890656	0.722904431	0.428812131	0.117307902	0.076831237	0.123780804	0.07094193	0.172553286	0.383242707	0.162777778	0.426595946	0.405780379	0.118652521	0.402540691	0.188166311	0.438347321	0.245072071	0.447929737	0.551183165	0.503594249	0.82233677	0.611472501	0.29135511
M	0.6710682	0.450794724	0.645497892	0.535130546	0.386543375	0.254033495	0.257029053	0.429025845	0.321409503	0.059393429	0.209014759	0.169117159	0.167082882	0.165801757	0.102491756	0.077642924	0.043308081	0.196628149	0.041481398	0.035283686	0.843191743	0.628198294	0.80750044	0.748367624	0.455193819	0.225776407	0.251996805	0.690378007	0.247782377	0.132624951
M	0.457617493	0.394656747	0.457535761	0.323116111	0.603358073	0.387460892	0.357310216	0.455765408	0.442071543	0.280960404	0.250752439	0.119303986	0.221363615	0.182442814	0.147363769	0.124432962	0.069217172	0.214055692	0.095654866	0.063477384	0.735609369	0.520788913	0.742942661	0.625169398	0.721983755	0.320662456	0.375	0.719931271	0.403705894	0.266299357
M	0.480808368	0.226242814	0.498997996	0.326554872	0.68244312	0.638672474	0.522258669	0.696322068	1	0.509056445	0.337491388	0.1357315	0.307166753	0.199451096	0.214705782	0.268408087	0.094242424	0.45406327	0.213851522	0.2242923	0.568479555	0.25	0.598567991	0.392940742	0.550287261	0.356657062	0.307747604	0.87628866	0.493002168	0.333595697
M	0.359647877	0.399729456	0.370534172	0.212821057	0.52183964	0.513526777	0.333880037	0.436530815	0.57928457	0.406065712	0.050476847	0.137323399	0.06375159	0.024826293	0.093109427	0.212530417	0.06770202	0.256109112	0.093684921	0.094996138	0.384676459	0.564765458	0.422501321	0.219200444	0.537079839	0.61803029	0.442412141	0.928178694	0.532032328	0.475272203
M	0.550380993	0.35644234	0.541151268	0.403523668	0.388003407	0.267529599	0.349109653	0.384244533	0.2829685	0.148062342	0.267469268	0.328749254	0.229703623	0.164932015	0.307203318	0.187520654	0.128308081	0.362000379	0.211740868	0.112521951	0.53116316	0.406183369	0.525206878	0.375076999	0.413590438	0.178915505	0.275239617	0.512027491	0.152966686	0.125737898
M	0.393724265	0.526208996	0.40501693	0.250010613	0.555907045	0.461076008	0.394329897	0.434940358	0.405232248	0.325189553	0.117380426	0.143690995	0.129152335	0.06821674	0.119658701	0.212680626	0.09030303	0.205152491	0.137867957	0.069226959	0.489876935	0.658049041	0.580374435	0.333805593	0.61368289	0.566318363	0.505990415	0.695532646	0.48531441	0.286763741
M	0.501159544	0.180588434	0.492087624	0.344555296	0.437522813	0.295441997	0.231373008	0.39527833	0.305392419	0.24283909	0.175871197	0.101793097	0.183668661	0.102233303	0.133052317	0.210878121	0.086035354	0.256487971	0.159959475	0.096069854	0.479555379	0.19989339	0.495862433	0.320869779	0.358779634	0.246344753	0.198801917	0.500343643	0.234772324	0.158402204
M	0.551327559	0.520798106	0.559809274	0.400976438	0.53400657	0.519354641	0.543345829	0.618290258	0.542445275	0.25294861	0.259419081	0.244069071	0.226970739	0.187081437	0.154162559	0.236488719	0.131212121	0.219359727	0.17149772	0.124402096	0.604208019	0.58608742	0.646105992	0.457311815	0.51462722	0.386539376	0.48985623	0.635051546	0.370392273	0.28059819
M	0.22996829	0.304024349	0.235920116	0.126130333	0.588757756	0.405557941	0.285379569	0.257554672	0.605445809	0.590353833	0.13315444	0.147670742	0.128068605	0.063384841	0.130468777	0.239492895	0.106186869	0.197764728	0.208926662	0.16274414	0.352917825	0.429104478	0.404894653	0.21667488	0.611041405	0.533816495	0.555591054	0.531271478	0.630001971	0.55857274
M	0.47512897	0.4825837	0.476884804	0.320866058	0.695826743	0.399423348	0.566307404	0.597912525	0.577148959	0.291912384	0.17608877	0.229034469	0.152758799	0.115144136	0.222830336	0.214558236	0.127323232	0.210645956	0.1848652	0.099949085	0.514092894	0.534914712	0.5029051	0.356905261	0.609060292	0.318819066	0.446325879	0.634707904	0.387344766	0.195329923
M	0.581617682	0.566790666	0.581231428	0.432392273	0.383258304	0.46782406	0.388238051	0.377385686	0.366257341	0.26642797	0.159734561	0.053969798	0.130565895	0.115897912	0.11224802	0.232282873	0.088308081	0.182667172	0.106208139	0.101403797	0.643906312	0.503198294	0.651387992	0.50135518	0.526513901	0.612888203	0.486501597	0.613402062	0.415336093	0.375573921
M	0.433006768	0.276293541	0.436804644	0.281766079	0.504805937	0.418747316	0.317244611	0.38528827	0.443673251	0.319924179	0.079305218	0.071547016	0.067191255	0.051846268	0.084033042	0.198485895	0.067272727	0.171756014	0.128721788	0.098667553	0.487495038	0.406183369	0.482950877	0.331341629	0.48491052	0.53663009	0.421246006	0.640549828	0.53321506	0.447723993
M	0.461877041	0.401758539	0.458226798	0.308214816	0.408687188	0.350346605	0.3158388	0.299105368	0.389215163	0.139005897	0.125539399	0.123283734	0.106064176	0.071483103	0.138117415	0.170772374	0.093308081	0.22636863	0.281533179	0.058766889	0.479555379	0.453091684	0.487645989	0.321485771	0.562173942	0.345596725	0.432028754	0.623024055	0.650108417	0.20523416
M	0.344029533	0.406154887	0.344412964	0.207811505	0.43460275	0.277344948	0.309044049	0.278230616	0.383342232	0.23778433	0.061899409	0.145238674	0.089525515	0.032286744	0.141584798	0.208024154	0.121590909	0.219928017	0.174452637	0.105767932	0.315998412	0.48880597	0.386114209	0.189232475	0.48491052	0.384695986	0.414217252	0.497250859	0.39936921	0.304079759
B	0.286288987	0.294555293	0.268260659	0.161451921	0.332400535	0.05607018	0.060028116	0.14527833	0.160170849	0.182603201	0.024875802	0.437750116	0.01946002	0.011509582	0.089710032	0.019880133	0.033914141	0.220496306	0.264929363	0.028010128	0.213179833	0.287579957	0.199835671	0.111094	0.1706399	0.018336875	0.038602236	0.172268041	0.083185492	0.043617998
M	0.379052487	0.523841731	0.357611775	0.235746126	0.381554934	0.097938777	0.056185567	0.144085487	0.212493326	0.106992418	0.39841172	0.403701165	0.344908825	0.189014196	0.175748717	0.065250698	0.045909091	0.363136958	0	0.0272135	0.280269948	0.351279318	0.264862961	0.158186522	0.149904246	0.023304324	0.019153355	0.099621993	0	0
M	0.307586729	0.375718634	0.308271716	0.176480577	0.475605305	0.325501503	0.249062793	0.270328032	0.295248265	0.299705139	0.035428074	0.050697561	0.037129529	0.019936412	0.12421389	0.151245231	0.076994949	0.239060428	0.082850228	0.076846878	0.301707027	0.373134328	0.333881096	0.170999138	0.593211385	0.38343472	0.401757188	0.775945017	0.244825547	0.341466614
M	0.305693596	0.401420358	0.292930689	0.178093823	0.232510038	0.125544445	0.072867854	0.100944334	0.329418046	0.124473463	0.04467491	0.102677486	0.038401734	0.023821258	0.053268518	0.065851534	0.03510101	0.130346657	0.083272359	0.011003855	0.317586344	0.4858742	0.305710429	0.185628927	0.252459882	0.171735988	0.166533546	0.382130584	0.281687364	0.10770038
M	0.187846088	0.393642205	0.19425057	0.09662492	0.732327534	0.314152506	0.244611059	0.281759443	0.38868126	0.394692502	0.04398593	0.235667382	0.050181407	0.016940635	0.215895571	0.115570643	0.065530303	0.196438719	0.080036022	0.071755387	0.194918618	0.621535181	0.216033805	0.101268942	0.790662352	0.235284416	0.321325879	0.489347079	0.275773704	0.269054178
M	0.572152019	0.510652689	0.583995577	0.407769051	0.344324127	0.612293724	0.493673852	0.495079523	0.610250934	0.283698399	0.313957283	0.288288487	0.3803892	0.186888161	0.164360744	0.738636705	0.245530303	0.499715855	0.639500197	0.231288771	0.641524414	0.56369936	0.745290217	0.451459899	0.353496665	0.695743711	0.578434505	0.856701031	0.612063868	0.319821593
M	0.298121066	0.357456882	0.300808514	0.170537041	0.50602263	0.381019569	0.230716963	0.306063618	0.430859584	0.376158382	0.092504623	0.10232373	0.078688216	0.044695059	0.114185675	0.144335627	0.055176768	0.181094904	0.130973152	0.081349557	0.375148869	0.425906183	0.367920653	0.222372798	0.540381695	0.334827449	0.292651757	0.512714777	0.428543268	0.312606585
M	0.292914951	0.409198512	0.287678806	0.164720866	0.421340796	0.261701736	0.193509841	0.261033797	0.309129738	0.24873631	0.02846575	0.05531849	0.027187485	0.012147392	0.055648095	0.087030973	0.036666667	0.129816253	0.045702707	0.026035876	0.329495832	0.476279318	0.323317096	0.171091536	0.522551674	0.352291139	0.297763578	0.552233677	0.419475655	0.26984127
M	0.552274126	0.266824484	0.552207864	0.395881978	0.576590826	0.457701981	0.462511715	0.501491054	0.395088094	0.221777591	0.186242158	0.066594442	0.166611695	0.122449966	0.155726281	0.283053444	0.140252525	0.321083539	0.230736759	0.088900203	0.591107582	0.247867804	0.588003991	0.425588272	0.638776993	0.467357453	0.586661342	0.817182131	0.440370589	0.241440378
B	0.057503905	0.24112276	0.05473015	0.024793038	0.285801192	0.122845224	0.037207123	0.029408549	0.321409503	0.317396799	0.014867462	0.131464326	0.015878999	0	0.246626101	0.106708325	0.04010101	0.112085622	0.251280464	0.055892102	0.041048035	0.264925373	0.04020189	0.017555747	0.386515222	0.105179925	0.054952077	0.088109966	0.303567909	0.124950807
M	0.292914951	0.302671627	0.291548614	0.166036935	0.648375715	0.318139991	0.287253983	0.364811133	0.513080619	0.375105307	0.062298292	0.11753521	0.053715309	0.031011123	0.163816841	0.158530357	0.073358586	0.230157227	0.1343502	0.092640891	0.307264788	0.424573561	0.307471096	0.176851053	0.709436703	0.37771051	0.399840256	0.717525773	0.460279913	0.412304867
B	0.239907236	0.16638485	0.236680257	0.129823817	0.4938557	0.219434391	0.154451734	0.136630219	0.271222637	0.220513901	0.053776698	0.081208959	0.051406493	0.022545637	0.128327158	0.090260462	0.058636364	0.107217276	0.090026454	0.050350343	0.231441048	0.231343284	0.23164505	0.122397437	0.516608334	0.182699304	0.243610224	0.225017182	0.232998226	0.183457956
B	0.308060012	0.425769361	0.297975261	0.177244746	0.304294926	0.176676278	0.111316776	0.168190855	0.342765617	0.152064027	0.042970591	0.2190851	0.046082081	0.023183448	0.093211408	0.086880764	0.05290404	0.224284902	0.119997749	0.03420997	0.286621675	0.52771855	0.285169317	0.158186522	0.297365119	0.139525182	0.182268371	0.440549828	0.257441356	0.092680047
B	0.226182025	0.40209672	0.21373782	0.120738697	0.290302957	0.092877738	0.038823805	0.055417495	0.175120128	0.187868576	0.105486456	0.187468217	0.088488904	0.039167367	0.140870925	0.056373359	0.029494949	0.141030498	0.227641132	0.02773304	0.20047638	0.365138593	0.191149715	0.102038931	0.246516542	0.057106267	0.044113419	0.12766323	0.171101912	0.069460842
B	0.31515926	0.22421373	0.300048373	0.18182976	0.17447378	0.126403288	0.043509841	0.085636183	0.099305926	0.201558551	0.026072452	0.124101793	0.032606135	0.012263358	0.093959275	0.071484363	0.027247475	0.150710362	0.075533292	0.054818386	0.267566495	0.297707889	0.268032162	0.145219909	0.249158027	0.127009537	0.083865815	0.295051546	0.153952296	0.165354847
B	0.234701122	0.288468042	0.220579089	0.124856718	0.244555299	0.08628305	0.046204311	0.067047714	0.374265884	0.234625105	0.040613555	0.05987309	0.035951562	0.017907015	0.186864738	0.046023973	0.033106061	0.151543853	0.169949907	0.05772781	0.205240175	0.248134328	0.195199249	0.105334483	0.285478439	0.059929563	0.07350639	0.216357388	0.240488863	0.124885216
M	0.53192295	0.304024349	0.528712598	0.377626831	0.636208785	0.396049322	0.415182755	0.526838966	0.493860117	0.276748104	0.260506944	0.2721484	0.194129011	0.175117657	0.074310773	0.205470604	0.071136364	0.174692177	0.265351494	0.144006068	0.502977372	0.322761194	0.497036211	0.349821363	0.375288912	0.196379195	0.209504792	0.45532646	0.287009659	0.16286239
M	0.384258602	0.416300304	0.369497616	0.241689662	0.341282394	0.157751058	0.123078725	0.165705765	0.239722371	0.144903117	0.070783624	0.104313604	0.063139047	0.041950541	0.100690077	0.060444017	0.040479798	0.174692177	0.043169922	0.022884001	0.40373164	0.524253731	0.394917542	0.260194653	0.447269365	0.173094275	0.216613419	0.525773196	0.218805441	0.155385019
B	0.214823229	0.305715252	0.204201506	0.112714923	0.398223628	0.108428931	0.071134021	0.113220676	0.402028831	0.191870261	0.076005367	0.131994959	0.067191255	0.029503571	0.224869973	0.048592544	0.034065657	0.164235651	0.341897901	0.049103447	0.194918618	0.278518124	0.184283115	0.098866576	0.354817407	0.058124982	0.072492013	0.217044674	0.343189434	0.100485373
M	0.578777983	0.299628001	0.564646534	0.42814689	0.520622947	0.329182259	0.309981256	0.447017893	0.400427122	0.203243471	0.221996591	0.183709567	0.192244263	0.182249539	0.161301288	0.156277225	0.074368687	0.291343057	0.149687623	0.056792638	0.722905915	0.429637527	0.702447327	0.603609708	0.602456581	0.314162082	0.309824281	0.718556701	0.388724621	0.182998819
M	0.365800558	0.401758539	0.357680879	0.217957971	0.622825161	0.359241764	0.302952202	0.403727634	0.459156434	0.371103623	0.111433441	0.174202392	0.093200773	0.06162603	0.066152225	0.197509538	0.064949495	0.240954726	0.144762762	0.108746627	0.394601032	0.497867804	0.383179764	0.246488851	0.433401572	0.389741052	0.286501597	0.63024055	0.420461266	0.356552538
B	0.287235553	0.324653365	0.268260659	0.162895351	0.220099769	0.056775658	0.001621368	0.020710736	0.348104645	0.106360573	0.10468869	0.188352606	0.086604156	0.047845457	0.196417038	0.047623697	0.001747475	0.078935404	0.197247706	0.070023587	0.250099246	0.272654584	0.23375785	0.135179253	0.20425279	0.033588497	0.001473642	0.038178694	0.172284644	0.051488915
B	0.077476454	0.070341562	0.07290443	0.034387603	0.425964229	0.102263665	0.048289597	0.038762425	0.27549386	0.461457456	0.014722414	0.048088616	0.013617302	0.000226133	0.28544719	0.062321627	0.050025253	0.1087706	0.183176676	0.063027117	0.062604208	0.090085288	0.055695757	0.027627202	0.674437034	0.093731505	0.093290735	0.15185567	0.326236941	0.231011413
B	0.150930001	0.174839364	0.143459332	0.071492252	0.619175082	0.187810564	0.025398313	0.064115308	0.84143086	0.413647852	0.14522972	0.238541644	0.120388258	0.051053837	0.197198899	0.06562622	0.019356061	0.155199848	0.477683346	0.172650034	0.122667725	0.144722814	0.114149891	0.056486387	0.371987057	0.069243531	0.017316294	0.08862543	0.392667061	0.165026892
B	0.076529888	0.381129523	0.075115749	0.03324135	0.751794622	0.215477578	0.070290534	0.046018887	0.35290977	0.370893008	0.088080647	0.376948418	0.081798049	0.019685154	0.347316178	0.220566588	0.075757576	0.175393067	0.361456633	0.072032475	0.064906709	0.400319829	0.068372557	0.027319207	0.612362148	0.138263915	0.071892971	0.095463918	0.27735068	0.144824872
M	0.344029533	0.420696652	0.363692903	0.213203142	0.515756175	0.556468928	0.500234302	0.430069583	0.417512013	0.48357203	0.213329949	0.200291848	0.217499882	0.10161482	0.261549444	0.513023102	0.174217172	0.3500663	0.128299657	0.178191793	0.386661374	0.466151386	0.403133987	0.238480966	0.613022519	0.579610172	0.552875399	0.613402062	0.252119062	0.381477109
B	0.10374367	0.140344944	0.10648884	0.049840798	0.178853875	0.20897491	0.140299906	0.108349901	0.626801922	0.414279697	0.106791892	0.420725641	0.087216699	0.029600209	0.238807492	0.278847598	0.108888889	0.295510513	0.478949738	0.168112719	0.082572449	0.192164179	0.089089735	0.038468646	0.17955491	0.136323505	0.11158147	0.174810997	0.338458506	0.19585465
M	0.269724076	0.477849171	0.268813489	0.150923371	0.604574766	0.327648611	0.264292409	0.341600398	0.394020288	0.335720303	0.112485042	0.180393111	0.102247562	0.054610114	0.206275283	0.181962928	0.075075758	0.244364463	0.119153487	0.091186179	0.363636364	0.571695096	0.360291097	0.216551682	0.752360827	0.367523358	0.321405751	0.589690722	0.35836783	0.315230224
M	0.369113541	0.481230977	0.370465068	0.222797707	0.665409417	0.394208944	0.296860356	0.448757455	0.419647624	0.349199663	0.087899336	0.20316611	0.079771946	0.052252148	0.169629806	0.156577643	0.058459596	0.224284902	0.156441718	0.078128409	0.372369988	0.5695629	0.376723986	0.227885918	0.618305488	0.304945135	0.241533546	0.554639175	0.346146265	0.223468451
B	0.117563538	0.382144065	0.112777279	0.053449374	0.50967271	0.17897675	0.050890347	0.074751491	0.293646556	0.400800337	0.043441999	0.364566981	0.042548179	0.011586892	0.29938471	0.114894704	0.043282828	0.176794848	0.209770924	0.11321467	0.098451767	0.520788913	0.097540936	0.044813355	0.552268375	0.134965218	0.075175719	0.22395189	0.25882121	0.243145743
B	0.204884282	0.315522489	0.193559533	0.106389302	0.229711644	0.084749402	0.08690253	0.11083499	0.186332088	0.141322662	0.057076549	0.128413186	0.050605475	0.019221291	0.257300201	0.052302701	0.05209596	0.16982383	0.196262734	0.040790809	0.174672489	0.315031983	0.161922648	0.086700752	0.381892624	0.062277459	0.115335463	0.239209622	0.164596885	0.074576938
B	0.096928392	0.257693608	0.103655587	0.0454256	0.536439956	0.373964787	0.733364574	0.217445328	0.504004271	0.642375737	0.076911919	0.183930664	0.053149885	0.018293567	0.266376585	0.629434915	0.767171717	0.62928585	0.47965329	0.297547425	0.094481937	0.283315565	0.088561535	0.042965381	0.50868388	0.39701759	1	0.60137457	0.524935935	0.409681228
B	0.274456908	0.229286439	0.259691797	0.152409255	0.435576104	0.101098092	0.08559044	0.142345924	0.225840897	0.138374052	0.044058455	0.113002719	0.033642746	0.019569188	0.212428188	0.025235077	0.040025253	0.164084107	0.206253166	0.032478171	0.21953156	0.206289979	0.206937027	0.11386596	0.38585485	0.042029281	0.08298722	0.202130584	0.161245811	0.059425423
M	0.565999337	0.392289483	0.551516827	0.418807047	0.335563937	0.256180602	0.253045923	0.395178926	0.221569674	0.097935973	0.24422526	0.09626567	0.222824294	0.169783241	0.092837475	0.107158951	0.05729798	0.259518848	0.084116621	0.025273884	0.6720921	0.388059701	0.677797993	0.517678945	0.317836624	0.200162994	0.214616613	0.614776632	0.19436231	0.071166208
B	0.0902551	0.16672303	0.103655587	0.042666101	0.429735978	0.410158886	0.201640112	0.142743539	0.39241858	0.839090143	0.149000979	0.108359681	0.113603166	0.033311107	0.526804229	0.686664464	0.143207071	0.334533056	0.246637024	0.726029295	0.071576022	0.09728145	0.071307002	0.03055316	0.32708182	0.209865044	0.114536741	0.164467354	0.135817071	0.349993441
M	0.483648067	0.500845451	0.486559326	0.333644661	0.542523421	0.501871051	0.396438613	0.394831014	0.405766151	0.314026959	0.172390035	0.15010281	0.138905904	0.118410499	0.139613149	0.404872773	0.107373737	0.213487403	0.103956774	0.184634088	0.610956729	0.581023454	0.59387288	0.460699766	0.576702107	0.690892686	0.524440895	0.65257732	0.344569288	0.517250426
M	0.32273179	0.205613798	0.322299772	0.187051581	0.464655068	0.333169744	0.182497657	0.25193837	0.264281901	0.330665543	0.059252275	0.057131486	0.05654243	0.02927164	0.102117823	0.138177066	0.044419192	0.174389089	0.06075871	0.074872626	0.342993251	0.235607676	0.351487763	0.193174818	0.46179753	0.317169718	0.221964856	0.475257732	0.201852947	0.314574315
B	0.252212599	0.230300981	0.244627185	0.138993844	0.355396034	0.150021471	0.07900656	0.112922465	0.295248265	0.193344566	0.049026363	0.146565257	0.046317674	0.022178413	0.106774994	0.119701385	0.046111111	0.150880849	0.084116621	0.046263296	0.245335451	0.298240938	0.230647338	0.131175311	0.306610315	0.152331888	0.136022364	0.297594502	0.207569486	0.138069002
M	0.430167069	0.336151505	0.416764564	0.286223732	0.354909356	0.19894485	0.22888941	0.329920477	0.336892686	0.083192923	0.22921275	0.144575383	0.201291052	0.137312885	0.309582894	0.148541473	0.088383838	0.342678538	0.107193111	0.033932882	0.470027789	0.334221748	0.46006221	0.319637797	0.520570561	0.171930029	0.225958466	0.52233677	0.21387739	0.057916831
B	0.309953145	0.041596212	0.304885633	0.176480577	0.810195888	0.261701736	0.161129335	0.32584493	0.659903897	0.346461668	0.106900678	0.144133189	0.089289921	0.047246301	0.397287283	0.196307868	0.029343434	0.156071226	0.250999043	0.179958229	0.244144502	0.012526652	0.240331005	0.129450536	0.488212375	0.107314376	0.068202875	0.254536082	0.225704711	0.110651974
